ffffffc0080298c0	cpu_enable_hw_dbm
ffffffc0080299cc	has_useable_cnp
ffffffc008029a14	cpu_enable_cnp
ffffffc008029c78	has_address_auth_cpucap
ffffffc008029d68	has_address_auth_metacap
ffffffc008029dd4	has_generic_auth
ffffffc008029eac	cpu_enable_e0pd
ffffffc008029f30	bti_enable
ffffffc008029f50	cpu_enable_mte
ffffffc00802a02c	cpu_trap_el0_impdef
ffffffc00802a048	kpti_ng_pgd_alloc
ffffffc00802a060	aarch32_el0_show
ffffffc00802a114	verify_local_cpu_caps
ffffffc00802a268	__verify_local_elf_hwcaps
ffffffc00802a370	cpu_enable_non_boot_scope_capabilities
ffffffc00802a450	has_user_cpuid_feature
ffffffc00802a5a0	cpucap_multi_entry_cap_matches
ffffffc00802a614	compat_has_neon
ffffffc00802a6c4	enable_mismatched_32bit_el0
ffffffc00802a834	emulate_mrs
ffffffc00802aa70	__apply_alternatives
ffffffc00802ac54	__apply_alternatives_multi_stop
ffffffc00802b1e8	trace_event_raw_event_ipi_raise
ffffffc00802b2f0	perf_trace_ipi_raise
ffffffc00802b458	trace_event_raw_event_ipi_handler
ffffffc00802b504	perf_trace_ipi_handler
ffffffc00802b5f4	__bpf_trace_ipi_raise
ffffffc00802b614	__bpf_trace_ipi_handler
ffffffc00802b988	ipi_setup
ffffffc00802be44	smp_cross_call
ffffffc00802c03c	ipi_handler
ffffffc00802c644	trace_raw_output_ipi_raise
ffffffc00802c6c4	trace_raw_output_ipi_handler
ffffffc00802c788	smp_spin_table_cpu_init
ffffffc00802c804	smp_spin_table_cpu_prepare
ffffffc00802c8dc	smp_spin_table_cpu_boot
ffffffc00802c918	writeq_relaxed
ffffffc00802ca40	init_amu_fie_callback
ffffffc00802cbd0	amu_scale_freq_tick
ffffffc00802d058	el0_svc_common
ffffffc00802d174	invoke_syscall
ffffffc00802da3c	spectre_v4_mitigations_off
ffffffc00802daa0	spectre_v4_mitigations_dynamic
ffffffc00802e598	spectre_bhb_loop_affected
ffffffc00802eaa0	this_cpu_set_vectors
ffffffc00802eb18	has_spectre_bhb_fw_mitigation
ffffffc00802ec00	ssbs_emulation_handler
ffffffc00802ecec	arch_local_irq_enable
ffffffc00802f028	compat_restore_sigframe
ffffffc008030b78	compat_setup_sigframe
ffffffc0080346bc	cmp_rela
ffffffc008034718	count_plts
ffffffc008034eb4	callchain_trace
ffffffc0080350c4	read_wb_reg
ffffffc008035314	write_wb_reg
ffffffc008035564	debug_exception_level
ffffffc0080355d4	hw_breakpoint_control
ffffffc008035cd4	toggle_bp_registers
ffffffc008035e0c	breakpoint_handler
ffffffc0080360b8	watchpoint_handler
ffffffc0080369c8	hw_breakpoint_reset
ffffffc0080375e0	trace_event_raw_event_instruction_emulation
ffffffc0080376d4	perf_trace_instruction_emulation
ffffffc008037820	__bpf_trace_instruction_emulation
ffffffc008037840	trace_raw_output_instruction_emulation
ffffffc0080378b0	run_all_insn_set_hw_mode
ffffffc008037990	update_insn_emulation_mode
ffffffc008037b08	enable_insn_hw_mode
ffffffc008037b50	disable_insn_hw_mode
ffffffc008037b98	swp_handler
ffffffc00803802c	cp15_barrier_set_hw_mode
ffffffc008038068	cp15barrier_handler
ffffffc008038350	setend_set_hw_mode
ffffffc0080383c0	a32_setend_handler
ffffffc008038400	t16_setend_handler
ffffffc00803843c	compat_setend_handler
ffffffc0080385a0	emulation_proc_handler
ffffffc00803878c	native_steal_clock
ffffffc008038798	para_steal_clock
ffffffc0080387fc	stolen_time_cpu_online
ffffffc0080388f4	stolen_time_cpu_down_prepare
ffffffc008039570	hibernate_page_alloc
ffffffc00803958c	virt_to_phys
ffffffc00803ad5c	uaccess_ttbr0_enable
ffffffc00803adc0	uaccess_ttbr0_disable
ffffffc00803ae20	register_mte_tcf_preferred_sysctl
ffffffc00803b0bc	mte_tcf_preferred_show
ffffffc00803b150	mte_tcf_preferred_store
ffffffc00803b330	offset_to_ptr
ffffffc00803b738	uprobe_breakpoint_handler
ffffffc00803b760	uprobe_single_step_handler
ffffffc00803bc34	die_kernel_fault
ffffffc00803bd40	debug_exception_enter
ffffffc00803bd58	debug_exception_exit
ffffffc00803bf68	do_bad
ffffffc00803bf74	do_sea
ffffffc00803c0c4	do_tag_check_fault
ffffffc00803c0f4	do_alignment_fault
ffffffc00803c114	do_bad_area
ffffffc00803c1f0	set_thread_esr
ffffffc00803c280	__do_kernel_fault
ffffffc00803c518	vma_end_read
ffffffc00803c54c	count_vm_event
ffffffc00803c5bc	fault_signal_pending
ffffffc00803c604	mmap_read_unlock
ffffffc00803c644	trace_android_rvh_die_kernel_fault
ffffffc00803c67c	mem_abort_decode
ffffffc00803c7c4	show_pte
ffffffc00803dfdc	__create_pgd_mapping_locked
ffffffc00803e860	pgd_pgtable_alloc
ffffffc00803e998	update_mapping_prot
ffffffc00803ed30	unmap_hotplug_range
ffffffc00803f288	free_empty_tables
ffffffc00803ff58	__pgd_pgtable_alloc
ffffffc008040064	prevent_bootmem_remove_notifier
ffffffc0080405a0	new_context
ffffffc008040c54	asids_update_limit
ffffffc008040d34	asids_init
ffffffc008040f44	change_memory_common
ffffffc0080414f0	change_page_range
ffffffc0080417bc	kvm_page_relinquish
ffffffc008042800	hyp_stub_el2t_sync_invalid
ffffffc008042804	hyp_stub_el2t_irq_invalid
ffffffc008042884	hyp_stub_el2t_fiq_invalid
ffffffc008042904	hyp_stub_el2t_error_invalid
ffffffc008042984	hyp_stub_el2h_sync_invalid
ffffffc008042a04	hyp_stub_el2h_irq_invalid
ffffffc008042a84	hyp_stub_el2h_fiq_invalid
ffffffc008042b04	hyp_stub_el2h_error_invalid
ffffffc008042b84	el1_sync
ffffffc008042c3c	hyp_stub_el1_irq_invalid
ffffffc008042c84	hyp_stub_el1_fiq_invalid
ffffffc008042d04	hyp_stub_el1_error_invalid
ffffffc008042d84	hyp_stub_32b_el1_sync_invalid
ffffffc008042e04	hyp_stub_32b_el1_irq_invalid
